# time,message_loops * LIMIT + total_messages
11529,2145830
11550,2149850
11571,2153930
11592,2158020
11613,2162042
11634,2166066
11655,2170138
11676,2174260
11697,2178418
11718,2182596
11739,2186766
11760,2190940
11781,2195048
11802,2199074
11823,2203022
11844,2206996
11865,2211000
11886,2215058
11907,2219100
11928,2223206
11949,2227258
11970,2231288
11991,2235332
12012,2239378
12033,2243494
12054,2247616
12075,2251760
12096,2255938
12117,2260140
12138,2264292
12159,2268372
12159,2268372
12180,2272410
12201,2276436
12222,2280558
12222,2280558
12243,2284698
12243,2284698
12264,2288784
12285,2292844
12306,2296856
12327,2300846
12327,2300846
12348,2304852
12369,2308884
12390,2312950
12411,2317072
12432,2321240
12453,2325440
12474,2329672
12495,2333864
12516,2338070
12537,2342266
12558,2346418
12579,2350594
12600,2354766
12621,2358970
12642,2363116
12663,2367222
12663,2367222
12684,2371342
12705,2375490
12726,2379578
12747,2383660
12768,2387720
12789,2391772
12810,2395844
12831,2399886
12852,2403944
12873,2408066
12894,2412100
12915,2416178
12936,2420238
12957,2424294
12978,2428348
12999,2432412
13020,2436466
13020,2436466
13041,2440496
13041,2440496
13062,2444522
13083,2448616
13104,2452694
13125,2456772
13146,2460854
13167,2464950
13188,2468972
13209,2473008
13230,2477078
13251,2481130
13272,2485220
13293,2489304
13314,2493416
13335,2497532
13356,2501636
13377,2505726
13398,2509810
13419,2513908
13419,2513908
13440,2518006
13461,2522134
13482,2526254
13503,2530418
13524,2534608
13524,2534608
13545,2538806
13566,2542920
13587,2547030
13608,2551128
13629,2555286
13650,2559430
13650,2559430
13671,2563532
13692,2567632
13713,2571706
13734,2575790
13755,2579856
13776,2584016
13797,2588120
13818,2592170
13839,2596254
13860,2600340
13881,2604442
13902,2608584
13923,2612698
13944,2616738
13965,2620732
13986,2624684
14007,2628710
14028,2632742
14049,2636868
14070,2640974
14091,2645038
14112,2649076
14133,2653140
14133,2653140
14154,2657228
14175,2661332
14196,2665430
14217,2669558
14238,2673654
14259,2677676
14280,2681756
14301,2685858
14322,2690018
14343,2694164
14364,2698310
14385,2702498
14406,2706638
14427,2710742
14427,2710742
14448,2714842
14469,2718922
14490,2722986
14511,2727102
14532,2731168
14553,2735240
14574,2739264
14595,2743332
14616,2747460
14637,2751632
14658,2755826
14679,2760030
14700,2764222
14721,2768390
14742,2772560
14763,2776662
14784,2780762
14805,2784808
14826,2788840
14847,2792896
14868,2796968
14889,2801042
14910,2805120
14931,2809092
14931,2809092
14952,2813054
14973,2817024
14994,2821042
15015,2825182
15036,2829332
15036,2829332
15057,2833496
15078,2837632
15099,2841724
15120,2845840
15141,2849908
15162,2853972
15183,2858064
15204,2862176
15225,2866338
15246,2870488
15267,2874560
15288,2878598
15309,2882626
15309,2882626
15330,2886654
15351,2890706
15372,2894806
15393,2898936
15414,2903104
15435,2907236
15456,2911298
15477,2915252
15498,2919206
15498,2919206
15519,2923272
15540,2927340
15561,2931364
15582,2935400
15603,2939470
15624,2943502
15645,2947576
15666,2951658
15666,2951658
15687,2955722
15708,2959790
15729,2963868
15750,2968004
15771,2972118
15792,2976196
15813,2980278
15834,2984318
15855,2988404
15876,2992516
15897,2996652
15918,3000736
15939,3004830
15960,3008866
15981,3012908
16002,3016994
16023,3021116
16023,3021116
16044,3025284
16065,3029472
16086,3033660
16107,3037862
16128,3042066
16149,3046252
16170,3050450
16191,3054664
16191,3054664
16212,3058850
16233,3063054
16254,3067232
16275,3071446
16296,3075620
16317,3079722
16338,3083840
16359,3087958
16380,3092040
16401,3096064
16422,3100108
16443,3104178
16464,3108214
16485,3112268
16485,3112268
16506,3116380
16527,3120508
16548,3124576
16569,3128662
16590,3132784
16611,3136918
16611,3136918
16632,3141052
16653,3145196
16674,3149378
16695,3153476
16716,3157536
16737,3161650
16758,3165778
16779,3169894
16800,3173978
16821,3178056
16842,3182146
16842,3182146
16863,3186228
16884,3190280
16884,3190280
16905,3194414
16926,3198502
16947,3202586
16968,3206720
16989,3210792
17010,3214884
17031,3218994
17052,3223130
17073,3227272
17094,3231396
17115,3235494
17136,3239634
17157,3243750
17178,3247850
17178,3247850
17199,3251992
17220,3256044
17241,3260150
17262,3264224
17283,3268332
17304,3272444
17325,3276552
17325,3276552
17346,3280614
17367,3284790
