# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
4703.160799191141,1028904
4720.73295168666,1035860
4738.30924418469,1042920
4755.885879049873,1049954
4755.885879049873,1049954
4773.463838394696,1056992
4791.03022994772,1063978
4808.602177946347,1070948
4826.160799190702,1078062
4843.732951686223,1085112
4861.309244184251,1092294
4878.885879049431,1099464
4896.463838394261,1106644
4914.0302299473,1113906
4931.602177945943,1121080
4949.160799190311,1128340
4966.73295168583,1135528
4984.309244183862,1142782
5001.885879049065,1150076
5019.463838393918,1157332
5037.039837102623,1164688
5054.616632067607,1172040
5072.194102836886,1179422
5089.77033187784,1186814
5107.343507869061,1194224
5124.920556911258,1201620
5142.46775766223,1209006
5142.46775766223,1209006
5160.039837102366,1216446
5177.616632067358,1223824
5195.194102836671,1231226
5212.770331877673,1238604
5230.343507868958,1245990
5247.920556911206,1253400
5265.467757662217,1260812
5283.044064001533,1268216
5283.044064001533,1268216
5300.621719608863,1275644
5318.194102836685,1283118
5335.770331877665,1290570
5353.343507868918,1298046
5370.920556911154,1305446
5388.467757662171,1312902
5406.044064001519,1320258
5423.621719608882,1327566
5441.19410283673,1334938
5458.770331877739,1342244
5476.343507869028,1349604
5476.343507869028,1349604
5493.920556911306,1357032
5511.467757662372,1364440
5529.044064001787,1371900
5546.62171960921,1379324
5564.194102837121,1386844
5581.770331878213,1394364
5599.343507869575,1401948
5616.921415716452,1409542
5616.921415716452,1409542
5634.498702974933,1417142
5652.064796152362,1424766
5669.639780768823,1432340
5687.206637602137,1439962
5704.78427810772,1447570
5722.360509017471,1455214
5722.360509017471,1455214
5739.934446962274,1462854
5757.508676998991,1470452
5775.081242166264,1478074
5792.657456643986,1485626
5792.657456643986,1485626
5810.225943932714,1493258
5810.225943932714,1493258
5827.802552221016,1500876
5845.38017764607,1508552
5862.957535461936,1516234
5880.532650572773,1523918
5898.1025411291,1531588
5915.66981401284,1539188
5933.247384159748,1546868
5950.823386157736,1554440
5968.399054739175,1562050
5985.975883855879,1569672
6003.54505247937,1577268
6021.10254112962,1584904
6038.669814013389,1592476
6056.247384160318,1600104
6073.823386158321,1607730
6091.399054739763,1615412
6108.975883856467,1623116
6126.545052479956,1630816
6144.102541130216,1638520
6161.669814013984,1646158
6179.247384160891,1653892
6196.823386158862,1661456
6214.399054740272,1669030
6231.975883856959,1676616
6231.975883856959,1676616
6249.545052480432,1684122
6267.102541130667,1691704
6284.669078800219,1699244
6302.234967037617,1706810
6319.812614869348,1714394
6337.380177648103,1721952
6354.957535463978,1729622
6372.532650574842,1737254
6390.102541131212,1744854
6407.669078800763,1752450
6425.234967038145,1760054
6442.812614869852,1767736
6460.380177648572,1775408
6477.957535464425,1783116
6495.532650575248,1790884
6513.102541131559,1798668
6513.102541131559,1798668
6530.669078801091,1806504
6548.234967038482,1814356
6565.812614870192,1822196
6583.380177648926,1830032
6600.957535464793,1837898
6618.532650575633,1845846
6636.102541131973,1853770
6653.669078801516,1861726
6671.234967038892,1869744
6688.812614870599,1877754
6706.380177649337,1885802
