# time,2 * ((attempt_loops + scan_loops) * LIMIT + total_attempts + total_scans)
1597.999999999989,13492
1606.724191163903,13582
1615.021497845589,13664
1615.021497845589,13664
1623.724191163901,13754
1632.021497845588,13828
1640.7241911639,13910
1649.021497845586,13994
1657.724191163899,14102
1666.021497845585,14186
1674.676369999149,14268
1683.339035816552,14354
1692.021497845585,14460
1692.021497845585,14460
1700.676369999149,14560
1709.163430446083,14660
1717.889534977155,14736
1717.889534977155,14736
1726.635315283747,14824
1735.163430446082,14916
1743.889534977154,14990
1752.163430446082,15058
1760.889534977154,15124
1760.889534977154,15124
1769.232233335802,15182
1769.232233335802,15182
1777.999999999981,15256
1777.999999999985,15256
1786.737365050546,15332
1795.232233335802,15412
1803.999999999981,15486
1803.999999999982,15486
1812.737365050547,15576
1821.232233335802,15666
1829.999999999981,15746
1838.737365050546,15818
1847.232233335802,15890
1855.999999999981,15982
1864.774864381146,16086
1873.232233335801,16190
1881.999999999979,16302
1881.999999999979,16302
1890.774864381142,16420
1899.113814444272,16538
1907.853672727014,16642
1916.050729147492,16738
1924.70704645315,16814
1933.050729147492,16884
1941.707046453149,16956
1950.050729147491,17034
1958.707046453148,17118
1958.707046453148,17118
1967.050729147489,17210
1975.643214098508,17286
1984.050729147489,17354
1992.643214098508,17434
2001.050729147489,17526
2009.643214098507,17620
2018.212296116334,17714
2026.999999999965,17788
2035.60809861031,17864
2044.212296116328,17950
2052.999999999961,18048
2061.608098610309,18156
2070.212296116328,18256
2078.999999999959,18362
2078.999999999959,18362
2087.739361077375,18484
2096.485745892113,18596
2105.212296116323,18716
2113.999999999954,18834
2113.999999999958,18834
2122.739361077371,18896
2130.999999999952,18944
2130.999999999957,18944
2139.739361077367,19016
2139.739361077367,19016
2148.193269082681,19082
2148.193269082681,19082
2156.739361077365,19138
2165.193269082683,19194
2173.739361077368,19262
2182.193269082686,19330
2190.739361077368,19382
2199.193269082683,19442
2207.850478632275,19508
2216.193269082682,19594
2224.850478632275,19680
2233.193269082683,19758
2241.850478632275,19832
2250.19326908268,19894
2258.77244029659,19960
2267.193269082681,20032
2275.695035416233,20086
2283.999999999948,20126
2283.99999999995,20126
2291.999999999948,20158
2291.999999999951,20158
2300.42945317717,20202
2308.99999999995,20250
2308.999999999955,20250
2317.429453177172,20318
2326.187531826076,20386
2334.429453177172,20450
2343.187531826077,20522
2351.429453177173,20588
2360.193396294414,20668
2368.193396294413,20732
2376.193396294411,20796
2384.193396294409,20856
2392.571390152211,20922
2392.571390152211,20922
2401.193396294405,21012
2409.849494866328,21098
2418.57139015221,21204
2427.193396294406,21318
2435.845126693938,21434
2435.845126693938,21434
2444.57139015221,21550
2453.193396294404,21658
2453.193396294404,21658
2461.845126693935,21774
2470.571390152209,21886
2479.297757129634,22004
2487.999999999944,22120
2487.999999999948,22120
2496.579146994564,22242
2505.297757129636,22344
2513.999999999945,22464
2513.99999999995,22464
2522.579146994566,22574
2531.297757129638,22674
2531.297757129638,22674
2539.999999999946,22770
2539.999999999949,22770
2548.579146994569,22856
2557.301623378898,22958
2565.999999999952,23048
2574.579146994572,23134
2582.999999999954,23214
2591.39669810033,23272
2599.999999999951,23304
2599.999999999953,23304
2608.396698100329,23340
2616.999999999954,23374
2616.999999999954,23374
2625.77930404307,23420
2634.476258412274,23462
2642.999999999945,23518
2642.999999999945,23518
2651.779304043063,23564
2660.194583110291,23596
2660.194583110291,23596
2668.779304043065,23650
2677.194583110292,23702
2685.779304043066,23752
2685.779304043066,23752
2694.549747756504,23822
2703.194583110296,23894
2711.779304043072,23962
2720.549747756511,24038
2729.194583110303,24128
2737.779304043078,24212
2746.194583110307,24320
2754.662700804808,24378
2763.098110790709,24434
2771.662700804807,24486
2779.99999999996,24540
2788.662700804799,24602
2797.283709269102,24680
2806.0363868527,24766
2806.0363868527,24766
2814.662700804792,24852
2823.283709269092,24942
2832.036386852691,25028
2840.662700804783,25134
2849.283709269086,25238
2849.283709269086,25238
2858.036386852684,25342
2866.553036252802,25438
2875.258468573409,25518
2884.034046272575,25602
2892.553036252817,25672
2901.25846857342,25726
2910.034046272581,25782
2918.293042978194,25842
2926.999999999957,25896
2935.475818105433,25956
2943.999999999959,26006
2943.999999999959,26006
2952.70957285391,26080
2961.47581810543,26150
2969.999999999955,26220
2978.709572853907,26290
2987.475818105428,26358
2995.999999999956,26410
2995.999999999956,26410
3004.709572853909,26466
3013.475818105432,26522
3021.99999999996,26582
3021.999999999961,26582
3030.709572853917,26634
3039.49291240034,26704
3047.999999999972,26776
3047.999999999976,26776
3056.70957285393,26860
3065.492912400353,26948
3074.086526837568,27052
3082.709572853943,27150
3091.492912400368,27260
3100.086526837582,27356
3108.669975837753,27426
3108.669975837753,27426
3117.000000000004,27488
3125.000000000003,27552
3133.000000000003,27616
3141.000000000003,27698
3149.000000000003,27778
3157.769589255423,27872
3166.482572388223,27980
3166.482572388223,27980
3175,28086
3175.000000000002,28086
3183.769589255422,28184
3192.276734520848,28280
3201,28392
3201.000000000001,28392
3209.769589255416,28508
3218.276734520839,28636
3226.999999999988,28758
3226.999999999992,28758
3235.769589255408,28894
3244.296772559796,29010
3252.999999999995,29116
3253,29116
3261.769589255419,29220
3270.296772559808,29326
3279.000000000007,29434
3279.000000000009,29434
3287.769589255431,29536
3296.516855303384,29642
3305.296772559821,29734
3314.000000000019,29836
3314.000000000019,29836
3322.51685530339,29938
3331.010364419628,30034
3339.516855303388,30118
3348.010364419623,30214
3348.010364419623,30214
3356.574190588517,30318
3365.010364419617,30418
3373.781017930555,30520
3382.516855303374,30632
3391.010364419609,30744
3399.781017930548,30856
3408.516855303369,30958
3417.26990836244,31062
3425.999999999998,31156
3426.000000000004,31156
3434.781017930547,31256
3442.999999999997,31340
3443.000000000001,31340
3451.781017930547,31394
3451.781017930547,31394
3460.090730092992,31446
3468.781017930547,31518
3477.268610185397,31596
3486.056367298417,31672
3494.377849182169,31726
3494.377849182169,31726
3502.999999999995,31800
3511.377849182161,31868
3519.999999999988,31936
3528.377849182155,32006
3536.999999999982,32076
3545.26861018538,32130
3553.999999999982,32172
3553.999999999983,32172
3562.3768935042,32216
3570.99999999998,32268
3570.999999999981,32268
3579.683255244184,32320
3579.683255244184,32320
3588.376893504193,32378
3596.999999999972,32436
3596.999999999976,32436
3605.683255244179,32506
3614.387225962421,32584
3622.999999999974,32670
3622.999999999979,32670
3631.387225962427,32752
3639.999999999979,32820
3639.999999999982,32820
3648.563742596489,32898
3656.999999999981,32966
3665.376893504204,33020
3673.999999999987,33072
3682.376893504208,33122
3690.999999999991,33172
3698.99999999999,33204
3706.99999999999,33238
3714.999999999989,33266
3722.999999999989,33282
3730.999999999989,33300
3730.99999999999,33300
3739.232245571854,33322
3747.99999999999,33356
3747.999999999991,33356
3756.232245571856,33390
3764.999999999992,33444
3764.999999999995,33444
3773.232245571858,33494
3781.999999999995,33552
3782,33552
3790.410087522946,33620
3790.410087522946,33620
3798.999999999998,33694
3799.000000000003,33694
3807.646637881767,33766
3816.410087522943,33832
3825.087756138444,33882
3825.087756138444,33882
3833.410087522941,33946
3842.189265646189,34020
3850.213777027941,34086
3858.999999999995,34166
3867.213777027943,34258
3875.999999999997,34356
3884.558479459472,34460
3893.213777027943,34554
3901.999999999996,34644
3910.558479459472,34754
3919.213777027942,34828
3927.999999999993,34898
3927.999999999994,34898
3936.714874944556,34960
3945.206930084101,35026
3945.206930084101,35026
3953.714874944561,35082
3962.206930084102,35158
3970.714874944559,35226
3979.206930084101,35302
3987.714874944559,35372
3996.263768309432,35454
4004.999999999996,35546
4005,35546
4013.263768309431,35632
4021.999999999995,35718
4021.999999999996,35718
4030.263768309428,35804
4038.99999999999,35900
4047.263768309424,35994
4055.999999999987,36094
4064.473109129591,36196
4073.255972010016,36304
4081.999999999983,36416
4090.658739894885,36540
4099.263768309416,36670
4099.263768309416,36670
4108.050684884657,36798
4108.050684884657,36798
4116.658739894883,36920
4125.263768309417,37058
4134.050684884666,37196
4142.658739894893,37312
4151.333657370532,37424
4160.050684884665,37552
4168.65873989489,37658
4177.33365737053,37756
4186.050684884669,37862
4194.745677780528,37972
4203.532629243295,38098
4212.050684884668,38206
4220.745677780522,38276
4229.135888201335,38338
4237.745677780514,38390
4246.135888201326,38452
4254.745677780499,38524
4263.135888201317,38608
4271.745677780499,38696
4280.249909943654,38780
4280.249909943654,38780
4288.999999999961,38874
4297.646170633405,38958
4306.253553758348,39046
4306.253553758348,39046
4314.999999999951,39114
4314.999999999951,39114
4323.372917590869,39186
4331.999999999948,39252
4331.999999999951,39252
4340.372917590867,39308
4348.999999999945,39358
4348.99999999995,39358
4357.46870997486,39430
4366.253553758337,39498
4374.999999999936,39586
4374.999999999941,39586
4383.468709974854,39678
4392.253553758332,39762
4400.999999999931,39858
4400.999999999931,39858
4409.46870997485,39966
4418.253553758331,40080
4426.999999999933,40206
4435.364315034224,40320
4444.136977833958,40406
4452.892655420302,40492
4452.892655420302,40492
4461.536483508899,40586
4470.136977833978,40672
4478.892655420333,40774
4487.593698346916,40882
4496.364315034261,40972
4496.364315034261,40972
4505.136977833999,41070
4505.136977833999,41070
4513.593698346918,41174
4522.364315034264,41278
4531.136977833997,41380
4539.743211453213,41470
4548.136977834003,41544
4556.743211453211,41616
4565.136977834003,41682
4573.743211453213,41752
4581.999999999977,41840
4581.999999999979,41840
4590.743211453212,41908
4599.324421245332,41976
4607.999999999976,42040
4615.999999999972,42068
4623.999999999966,42084
4632.494332710653,42110
4640.999999999965,42146
4649.494332710653,42184
4649.494332710653,42184
4657.999999999963,42236
4666.49433271065,42288
4674.999999999958,42340
4683.494332710647,42390
4691.999999999961,42442
4700.494332710649,42492
4708.999999999962,42542
4708.999999999965,42542
4717.49433271065,42594
4725.999999999963,42646
4725.999999999969,42646
4734.494332710653,42698
4742.999999999965,42740
4742.99999999997,42740
4750.999999999967,42772
4750.999999999972,42772
4759.195461368919,42796
4767.195461368914,42828
4775.195461368914,42858
4783.195461368918,42892
4791.195461368919,42926
4791.195461368919,42926
4799.195461368921,42976
4807.089800126931,43018
4815.089800126931,43050
4823.089800126931,43080
4823.089800126931,43080
4831.089800126933,43132
4839.089800126935,43182
4847.089800126939,43230
4855.356983680246,43278
4855.356983680246,43278
4864.089800126944,43348
4872.356983680253,43416
4881.089800126957,43486
4889.749939391595,43550
4889.749939391595,43550
4898.356983680277,43622
4907.089800126977,43690
4915.357763618707,43720
4924.000000000025,43752
4924.00000000003,43752
4932.357763618716,43788
4941.000000000035,43822
4941.000000000039,43822
4949.357763618727,43856
4958.000000000042,43894
4958.000000000042,43894
4966.357763618726,43928
4975.000000000033,43976
4983.502573861472,44028
4992.000000000018,44094
5000.502573861459,44160
