# time,message_loops * LIMIT + total_messages
205212,41337060
205359,41366688
205506,41396380
205506,41396380
205653,41425960
205800,41455660
205947,41485332
206094,41515046
206241,41544734
206388,41574438
206535,41604118
206682,41633822
206829,41663378
206976,41692970
206976,41692970
207123,41722600
207270,41752124
207417,41781824
207564,41811496
207711,41841210
207858,41870898
207858,41870898
208005,41900602
208152,41930120
208299,41959774
208446,41989454
208593,42018968
208740,42048604
208887,42078296
209034,42107580
209181,42137256
209328,42166748
209475,42196444
209622,42226146
209769,42255826
209916,42285534
210063,42315044
210210,42344740
210357,42374428
210504,42404030
210651,42433672
210798,42463346
210945,42493050
211092,42522746
211239,42552438
211386,42581992
211533,42611704
211680,42641384
211827,42671088
211827,42671088
211974,42700776
212121,42730470
212268,42760176
212415,42789850
212562,42819556
212562,42819556
212709,42849250
212856,42878942
213003,42908522
213150,42938066
213297,42967746
213444,42997450
213591,43027138
213738,43056834
213885,43086540
214032,43116214
214179,43145722
214326,43175308
214473,43204878
214620,43234270
214620,43234270
214767,43263948
214767,43263948
214914,43293628
215061,43323332
215208,43352602
215208,43352602
215355,43381940
215502,43411476
215649,43441148
215649,43441148
215796,43470846
215943,43500550
215943,43500550
216090,43530110
216237,43559746
216384,43589198
216531,43618876
216678,43648580
216825,43678268
216972,43707964
217119,43737670
217266,43767274
217413,43796712
217560,43826418
217707,43856088
217854,43885786
218001,43915500
218148,43945178
218295,43974882
218442,44004570
218589,44034268
218589,44034268
218736,44063972
218883,44093646
219030,44123346
219177,44153052
219324,44182722
219471,44212420
219618,44242134
219765,44271812
219912,44301516
220059,44331204
220059,44331204
220206,44360902
220206,44360902
220353,44390606
220500,44419938
220647,44449518
220794,44479224
220941,44508890
221088,44538594
221235,44568140
221382,44597610
221529,44627312
221676,44657000
221823,44686582
221970,44716044
222117,44745714
222117,44745714
222264,44775416
222411,44805072
222558,44834600
222705,44864308
222852,44894008
222999,44923702
223146,44953400
223293,44983092
223440,45012780
223587,45042488
223734,45072158
223881,45101860
224028,45131568
224175,45161234
224322,45190942
224469,45220642
224616,45250336
224763,45280034
224910,45309726
224910,45309726
225057,45339414
225204,45369122
225351,45398648
225498,45428348
225645,45458056
225792,45487724
225939,45517430
225939,45517430
226086,45546940
226233,45576450
226380,45606148
226527,45635840
226674,45665530
226821,45695234
226968,45724908
227115,45754606
227262,45784316
227409,45813986
227556,45843686
227703,45873390
227850,45903084
227850,45903084
227997,45932782
228144,45962314
228291,45991864
228438,46021564
228585,46051238
228732,46080936
228879,46110640
229026,46140318
229173,46170016
229173,46170016
229320,46199720
229467,46229414
229614,46259112
229761,46288804
229761,46288804
229908,46318498
230055,46348198
230202,46377872
230349,46407570
230349,46407570
230496,46437274
230643,46466952
230790,46496650
230937,46526354
231084,46555930
231084,46555930
231231,46585468
231378,46615160
231525,46644854
231672,46674550
231819,46704228
231819,46704228
231966,46733928
232113,46763430
232260,46793104
232407,46822802
232554,46852496
232701,46882200
232848,46911898
232995,46941590
233142,46971284
233289,47000984
233436,47030660
233583,47060360
233730,47090064
233877,47119738
234024,47149436
234171,47179130
234318,47208834
234465,47238378
234612,47267776
234759,47297406
234906,47327106
235053,47356778
235200,47386484
235347,47416186
235494,47445860
235641,47475560
235788,47505030
235935,47534528
236082,47564232
236229,47593762
236376,47623458
236523,47653158
236670,47682830
236817,47712418
236964,47741934
237111,47771610
237258,47801314
237405,47831004
237552,47860702
237699,47890406
237846,47920100
237846,47920100
237993,47949794
238140,47979494
238287,48009166
238434,48038790
238581,48068418
238728,48098100
238875,48127800
239022,48157486
239169,48187174
239316,48216694
239463,48246386
239610,48275994
239757,48305502
239904,48335172
240051,48364880
240198,48394468
240345,48423866
240492,48453234
240639,48482664
240786,48511990
240933,48541570
240933,48541570
241080,48571054
241227,48600642
241374,48630342
241521,48660006
241521,48660006
241668,48689716
241815,48719416
241815,48719416
241962,48749104
242109,48778798
242256,48808474
242256,48808474
242403,48838192
242550,48867770
242697,48897076
242844,48926538
242991,48956234
243138,48985904
243285,49015606
243432,49045314
243579,49075002
243726,49104698
243873,49134374
243873,49134374
244020,49164084
244167,49193562
244314,49222898
244461,49252300
244608,49281844
244755,49311522
244902,49341212
245049,49370924
245196,49400614
245343,49430308
245490,49459978
245637,49489694
245784,49519398
245931,49549086
246078,49578634
246225,49608332
246372,49638010
246519,49667696
246666,49697412
246813,49727102
246960,49756796
247107,49786438
247254,49815922
247401,49845620
247401,49845620
247548,49875204
247695,49904892
247842,49934584
247842,49934584
247989,49964270
248136,49993884
248283,50023478
248430,50053170
248577,50082864
248724,50112536
248724,50112536
248871,50142112
249018,50171550
249165,50201250
249312,50230932
249459,50260628
249606,50290196
249606,50290196
249753,50319644
249900,50349356
250047,50379038
250194,50408738
250341,50438412
250488,50468006
250635,50497710
250782,50527408
250929,50557090
251076,50586788
251223,50616476
251370,50646158
251517,50675874
251664,50705402
251664,50705402
251811,50735098
251958,50764774
252105,50794488
252252,50824190
252252,50824190
252399,50853886
252546,50883568
252693,50913264
252840,50942770
252987,50972452
253134,51002158
253281,51031682
253281,51031682
253428,51061168
253575,51090268
253722,51119878
253722,51119878
253869,51149582
254016,51179274
254163,51208960
254310,51238654
254457,51268138
254604,51297742
254751,51327410
254898,51356870
255045,51386572
255192,51416250
255339,51445836
255486,51475540
255633,51505236
255780,51534914
255927,51564458
256074,51594146
256221,51623840
256221,51623840
256368,51653542
256515,51683228
256515,51683228
256662,51712930
256809,51742614
256956,51772312
257103,51802014
257250,51831710
257397,51861388
257544,51891092
257691,51920780
257838,51950254
257985,51979896
258132,52009586
258279,52039278
258426,52068968
258426,52068968
258573,52098668
258720,52128368
258720,52128368
258867,52157918
259014,52187318
259161,52216994
259308,52246250
259455,52275868
259455,52275868
259602,52305576
259749,52335268
259896,52364954
260043,52394494
260190,52424114
260337,52453528
260484,52483156
260631,52512770
260778,52542462
260925,52572158
261072,52601836
261219,52631544
261366,52661240
261513,52690926
261660,52720622
261807,52750326
261954,52780020
262101,52809710
262248,52839404
262248,52839404
262395,52869096
262395,52869096
262542,52898792
262689,52928470
262689,52928470
262836,52958178
262983,52987874
263130,53017560
263130,53017560
263277,53047256
263424,53076792
263571,53106490
263718,53136180
263865,53165874
264012,53195470
264159,53224872
