# total_scans #1
33.55362230431038 17.0
34.0 17.0
34.0 18.0
34.53380380338058 18.0
34.55362230431038 19.0
34.55362230431038 19.0
34.89483352564275 19.0
34.89483352564275 20.0
35.8570737298578 20.0
35.8570737298578 21.0
36.55362230431038 21.0
36.55362230431038 22.0
37.53380380338058 22.0
37.55362230431038 23.0
37.55362230431038 23.0
37.89483352564275 23.0
37.89483352564275 24.0
38.8570737298578 24.0
38.8570737298578 25.0
39.0 25.0
39.0 25.0
# total_scans #75
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.11875259969383 2.0
15.11875259969383 3.0
21.0 3.0
21.0 4.0
21.11875259969383 4.0
21.11875259969383 5.0
22.27848698128946 5.0
22.27848698128946 6.0
24.11875259969383 6.0
24.11875259969383 7.0
25.27848698128946 7.0
25.27848698128946 8.0
28.0 8.0
28.0 9.0
28.27848698128946 9.0
28.27848698128946 10.0
29.13781999224143 10.0
29.13781999224143 11.0
31.0 11.0
31.0 12.0
31.11875259969383 12.0
31.11875259969383 13.0
31.27848698128946 13.0
31.27848698128946 14.0
32.13781999224143 14.0
32.13781999224143 15.0
32.41315500489234 15.0
32.41315500489234 16.0
34.0 16.0
34.0 17.0
34.11875259969383 17.0
34.11875259969383 18.0
34.27848698128946 18.0
34.27848698128946 19.0
35.13781999224143 19.0
35.13781999224143 20.0
37.27848698128946 20.0
37.27848698128946 21.0
37.41315500489234 21.0
37.41315500489234 21.0
# total_scans #76
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.02148321387358 2.0
15.02148321387358 3.0
21.0 3.0
21.0 4.0
22.02148321387358 4.0
22.02148321387358 5.0
22.23666337605283 5.0
22.23666337605283 6.0
25.23666337605283 6.0
25.23666337605283 7.0
27.02148321387358 7.0
27.02148321387358 7.0
# total_scans #77
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.4473425145261 2.0
15.4473425145261 3.0
17.0 3.0
17.0 4.0
18.4473425145261 4.0
18.4473425145261 5.0
21.4473425145261 5.0
21.4473425145261 6.0
24.0 6.0
24.0 7.0
24.4473425145261 7.0
24.4473425145261 8.0
25.62614777963609 8.0
25.62614777963609 9.0
27.0 9.0
27.0 10.0
31.4473425145261 10.0
31.4473425145261 11.0
32.62614777963609 11.0
32.62614777963609 12.0
33.0 12.0
33.0 13.0
33.41847826348592 13.0
33.41847826348592 14.0
34.4473425145261 14.0
34.4473425145261 15.0
35.62614777963609 15.0
35.62614777963609 16.0
36.0 16.0
36.0 17.0
36.41847826348592 17.0
36.41847826348592 18.0
37.4473425145261 18.0
37.4473425145261 19.0
39.0 19.0
39.0 20.0
39.41847826348592 20.0
39.41847826348592 21.0
40.4473425145261 21.0
40.4473425145261 22.0
40.62614777963609 22.0
40.62614777963609 22.0
# total_scans #78
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.76985989976674 2.0
15.76985989976674 3.0
21.0 3.0
21.0 4.0
21.76985989976674 4.0
21.76985989976674 5.0
22.80487477965653 5.0
22.80487477965653 6.0
25.80487477965653 6.0
25.80487477965653 7.0
28.0 7.0
28.0 8.0
28.76985989976674 8.0
28.76985989976674 9.0
29.84915321684491 9.0
29.84915321684491 10.0
30.80487477965653 10.0
30.80487477965653 10.0
# total_scans #79
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.97684670006856 2.0
16.0 3.0
16.0 3.0
21.0 3.0
21.0 4.0
22.13685939996503 4.0
22.13685939996503 5.0
22.97684670006856 5.0
23.0 6.0
23.0 6.0
24.13155795729945 6.0
24.13685939996503 7.0
24.13685939996503 7.0
25.97684670006856 7.0
26.0 8.0
26.0 8.0
27.13685939996503 8.0
27.13685939996503 8.0
# total_scans #80
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.57056082296185 2.0
15.57056082296185 3.0
21.0 3.0
21.0 4.0
21.57056082296185 4.0
21.57056082296185 5.0
22.08336863783188 5.0
22.08336863783188 6.0
24.57056082296185 6.0
24.57056082296185 7.0
28.0 7.0
28.0 8.0
28.08336863783188 8.0
28.08336863783188 9.0
29.80362041769073 9.0
29.80362041769073 10.0
31.08336863783188 10.0
31.08336863783188 11.0
31.57056082296185 11.0
31.57056082296185 12.0
32.0 12.0
32.0 13.0
32.79783336794935 13.0
32.80362041769073 15.0
34.08336863783188 15.0
34.08336863783188 16.0
34.57056082296185 16.0
34.57056082296185 17.0
35.0 17.0
35.0 18.0
35.79783336794935 18.0
35.80362041769073 20.0
37.08336863783188 20.0
37.08336863783188 21.0
37.57056082296185 21.0
37.57056082296185 22.0
38.79783336794935 22.0
38.80362041769073 24.0
40.0 24.0
40.0 24.0
# total_scans #81
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.87414937722497 2.0
15.87414937722497 3.0
17.0 3.0
17.0 4.0
22.87414937722497 4.0
22.87414937722497 5.0
23.0 5.0
23.0 6.0
23.98733595153317 6.0
24.0 7.0
24.0 7.0
25.87414937722497 7.0
25.87414937722497 8.0
30.0 8.0
30.0 9.0
30.98733595153317 9.0
31.0 10.0
31.0 10.0
31.7775080059655 10.0
31.7775080059655 11.0
32.87414937722497 11.0
32.87414937722497 12.0
33.0 12.0
33.0 13.0
33.98733595153317 13.0
34.0 14.0
34.0 14.0
34.62385711596927 14.0
34.62385711596927 15.0
35.87414937722497 15.0
35.87414937722497 16.0
36.0 16.0
36.0 17.0
36.7775080059655 17.0
36.7775080059655 17.0
# total_scans #82
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.90648356149904 2.0
15.90648356149904 3.0
21.0 3.0
21.0 4.0
22.69596499064937 4.0
22.69596499064937 5.0
22.90648356149904 5.0
22.90648356149904 6.0
24.0 6.0
24.0 7.0
24.5030363994294 7.0
24.5030363994294 8.0
25.69596499064937 8.0
25.69596499064937 9.0
25.90648356149904 9.0
25.90648356149904 10.0
27.0 10.0
27.0 11.0
27.5030363994294 11.0
27.5030363994294 12.0
28.90648356149904 12.0
28.90648356149904 13.0
30.0 13.0
30.0 14.0
30.5030363994294 14.0
30.5030363994294 15.0
32.69596499064937 15.0
32.69596499064937 16.0
33.0 16.0
33.0 17.0
33.83147390885279 17.0
33.83147390885279 18.0
33.90648356149904 18.0
33.90648356149904 18.0
# total_scans #83
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.30938258604147 2.0
15.30938258604147 3.0
21.0 3.0
21.0 4.0
22.30938258604147 4.0
22.30938258604147 5.0
22.48725949539486 5.0
22.48725949539486 6.0
24.0 6.0
24.0 7.0
25.30938258604147 7.0
25.30938258604147 8.0
25.48725949539486 8.0
25.48725949539486 9.0
27.0 9.0
27.0 10.0
28.30938258604147 10.0
28.30938258604147 11.0
32.48725949539486 11.0
32.48725949539486 12.0
33.0 12.0
33.0 13.0
33.30938258604147 13.0
33.30938258604147 13.0
# total_scans #84
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.08458234369755 2.0
15.08458234369755 3.0
21.0 3.0
21.0 4.0
22.08458234369755 4.0
22.08458234369755 5.0
22.45592561703156 5.0
22.45592561703156 6.0
25.08458234369755 6.0
25.08458234369755 7.0
25.45592561703156 7.0
25.45592561703156 8.0
28.0 8.0
28.0 9.0
28.08458234369755 9.0
28.08458234369755 10.0
28.45592561703156 10.0
28.45592561703156 11.0
29.03863355470821 11.0
29.03863355470821 12.0
31.0 12.0
31.0 13.0
31.08458234369755 13.0
31.08458234369755 14.0
32.03863355470821 14.0
32.03863355470821 15.0
33.45592561703156 15.0
33.45592561703156 15.0
# total_scans #85
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.64839272899553 2.0
15.64839272899553 3.0
18.64839272899553 3.0
18.64839272899553 4.0
21.0 4.0
21.0 5.0
22.29346994077787 5.0
22.29346994077787 6.0
24.0 6.0
24.0 7.0
25.64839272899553 7.0
25.64839272899553 8.0
26.81075688498095 8.0
26.81075688498095 9.0
27.0 9.0
27.0 10.0
28.64839272899553 10.0
28.64839272899553 11.0
29.29346994077787 11.0
29.29346994077787 12.0
29.81075688498095 12.0
29.81075688498095 13.0
30.0 13.0
30.0 14.0
30.51556360861287 14.0
30.51556360861287 15.0
31.64839272899553 15.0
31.64839272899553 16.0
32.81075688498095 16.0
32.81075688498095 17.0
33.0 17.0
33.0 18.0
33.51556360861287 18.0
33.51556360861287 19.0
34.29346994077787 19.0
34.29346994077787 19.0
# total_scans #86
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.74271783744916 2.0
15.74271783744916 3.0
21.0 3.0
21.0 4.0
22.60802788520232 4.0
22.60802788520232 5.0
22.74271783744916 5.0
22.74271783744916 6.0
23.83098996477202 6.0
23.83098996477202 7.0
25.74271783744916 7.0
25.74271783744916 8.0
27.60802788520232 8.0
27.60802788520232 8.0
# total_scans #87
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.23022501496598 2.0
15.23022501496598 3.0
18.23022501496598 3.0
18.23022501496598 4.0
21.0 4.0
21.0 5.0
21.23022501496598 5.0
21.23022501496598 6.0
22.28181834891438 6.0
22.28181834891438 7.0
24.0 7.0
24.0 8.0
27.0 8.0
27.0 9.0
28.23022501496598 9.0
28.23022501496598 10.0
29.28181834891438 10.0
29.28181834891438 11.0
30.0 11.0
30.0 12.0
30.1897500199929 12.0
30.1897500199929 13.0
31.23022501496598 13.0
31.23022501496598 14.0
32.28181834891438 14.0
32.28181834891438 15.0
35.0 15.0
35.0 15.0
# total_scans #88
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.07900201459415 2.0
15.07900201459415 3.0
17.0 3.0
17.0 4.0
18.07900201459415 4.0
18.07900201459415 5.0
24.0 5.0
24.0 6.0
24.07900201459415 6.0
24.07900201459415 7.0
25.79456026479602 7.0
25.79456026479602 8.0
27.0 8.0
27.0 9.0
30.0 9.0
30.0 10.0
31.07900201459415 10.0
31.07900201459415 11.0
31.79456026479602 11.0
31.79456026479602 12.0
32.26505743409507 12.0
32.26505743409507 13.0
33.0 13.0
33.0 14.0
34.07900201459415 14.0
34.07900201459415 15.0
34.79456026479602 15.0
34.79456026479602 16.0
35.26505743409507 16.0
35.26505743409507 17.0
37.79456026479602 17.0
37.79456026479602 18.0
38.26505743409507 18.0
38.26505743409507 19.0
39.07900201459415 19.0
39.07900201459415 19.0
# total_scans #89
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.86856207135133 2.0
15.86856207135133 3.0
21.0 3.0
21.0 4.0
21.86856207135133 4.0
21.86856207135133 5.0
22.24866066663526 5.0
22.24866066663526 6.0
24.86856207135133 6.0
24.86856207135133 7.0
28.0 7.0
28.0 8.0
28.86856207135133 8.0
28.86856207135133 9.0
29.24866066663526 9.0
29.24866066663526 10.0
29.30307242017147 10.0
29.30307242017147 11.0
31.0 11.0
31.0 12.0
31.86856207135133 12.0
31.86856207135133 13.0
32.24866066663526 13.0
32.24866066663526 14.0
32.30307242017147 14.0
32.30307242017147 15.0
34.86856207135133 15.0
34.86856207135133 16.0
36.0 16.0
36.0 16.0
# total_scans #90
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.38449558848515 2.0
15.38449558848515 3.0
17.0 3.0
17.0 4.0
22.38449558848515 4.0
22.38449558848515 5.0
24.0 5.0
24.0 6.0
24.38214678498699 6.0
24.38214678498699 7.0
25.38449558848515 7.0
25.38449558848515 8.0
27.0 8.0
27.0 9.0
30.0 9.0
30.0 10.0
30.38449558848515 10.0
30.38449558848515 10.0
# total_scans #91
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.42639866587706 2.0
15.42639866587706 3.0
21.0 3.0
21.0 4.0
22.11372433067299 4.0
22.11372433067299 5.0
22.42639866587706 5.0
22.42639866587706 6.0
24.0 6.0
24.0 7.0
24.05088771196499 7.0
24.05088771196499 8.0
25.11372433067299 8.0
25.11372433067299 9.0
27.0 9.0
27.0 10.0
27.05088771196499 10.0
27.05088771196499 11.0
28.11372433067299 11.0
28.11372433067299 12.0
29.42639866587706 12.0
29.42639866587706 13.0
30.0 13.0
30.0 14.0
30.05088771196499 14.0
30.05088771196499 15.0
31.03088321583346 15.0
31.05088771196499 16.0
31.05088771196499 16.0
33.0 16.0
33.0 17.0
33.05088771196498 17.0
33.05088771196498 18.0
33.11372433067299 18.0
33.11372433067299 18.0
# total_scans #92
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.06524564907886 2.0
15.06524564907886 3.0
21.0 3.0
21.0 4.0
21.06524564907886 4.0
21.06524564907886 5.0
22.68504301598296 5.0
22.68504301598296 6.0
24.0 6.0
24.0 7.0
27.0 7.0
27.0 8.0
28.06524564907886 8.0
28.06524564907886 9.0
29.68504301598296 9.0
29.68504301598296 10.0
30.0 10.0
30.0 11.0
30.03099822540299 11.0
30.03099822540299 12.0
31.06524564907886 12.0
31.06524564907886 13.0
32.68504301598296 13.0
32.68504301598296 14.0
33.0 14.0
33.0 15.0
33.03099822540299 15.0
33.03099822540299 16.0
34.06524564907886 16.0
34.06524564907886 17.0
35.68504301598296 17.0
35.68504301598296 18.0
36.0 18.0
36.0 19.0
37.06524564907886 19.0
37.06524564907886 20.0
38.03099822540299 20.0
38.03099822540299 20.0
# total_scans #93
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.21761977532879 2.0
15.21761977532879 3.0
17.0 3.0
17.0 4.0
22.21761977532879 4.0
22.21761977532879 5.0
23.0 5.0
23.0 6.0
23.29409526661038 6.0
23.29409526661038 7.0
25.21761977532879 7.0
25.21761977532879 8.0
26.0 8.0
26.0 9.0
26.29409526661038 9.0
26.29409526661038 10.0
32.21761977532879 10.0
32.21761977532879 11.0
33.0 11.0
33.0 12.0
33.29409526661038 12.0
33.29409526661038 13.0
33.64235273797624 13.0
33.64235273797624 14.0
35.21761977532879 14.0
35.21761977532879 15.0
36.0 15.0
36.0 16.0
36.29409526661038 16.0
36.29409526661038 17.0
36.64235273797624 17.0
36.64235273797624 18.0
38.21761977532879 18.0
38.21761977532879 19.0
39.29409526661038 19.0
39.29409526661038 20.0
41.0 20.0
41.0 20.0
# total_scans #94
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.50203732936643 2.0
15.50203732936643 3.0
17.0 3.0
17.0 4.0
22.50203732936643 4.0
22.50203732936643 5.0
23.73938302043825 5.0
23.73938302043825 6.0
24.0 6.0
24.0 7.0
25.50203732936643 7.0
25.50203732936643 8.0
25.91222589420206 8.0
25.91222589420206 9.0
26.73938302043825 9.0
26.73938302043825 10.0
27.0 10.0
27.0 11.0
28.91222589420206 11.0
28.91222589420206 12.0
29.73938302043825 12.0
29.73938302043825 13.0
30.0 13.0
30.0 14.0
32.50203732936643 14.0
32.50203732936643 15.0
32.73938302043825 15.0
32.73938302043825 16.0
32.91222589420207 16.0
32.91222589420207 17.0
34.30165215798448 17.0
34.30165215798448 18.0
35.0 18.0
35.0 18.0
# total_scans #95
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.29122475162148 2.0
15.29122475162148 3.0
17.0 3.0
17.0 4.0
22.29122475162148 4.0
22.29122475162148 5.0
23.0 5.0
23.0 6.0
24.04916752642021 6.0
24.04916752642021 7.0
25.29122475162148 7.0
25.29122475162148 8.0
26.0 8.0
26.0 9.0
27.04916752642021 9.0
27.04916752642021 10.0
30.04916752642021 10.0
30.04916752642021 11.0
32.29122475162148 11.0
32.29122475162148 12.0
33.0 12.0
33.0 13.0
33.04916752642021 13.0
33.04916752642021 14.0
33.39385440992191 14.0
33.39385440992191 15.0
35.29122475162148 15.0
35.29122475162148 16.0
36.0 16.0
36.0 17.0
36.39385440992191 17.0
36.39385440992191 18.0
38.29122475162148 18.0
38.29122475162148 19.0
39.0 19.0
39.0 20.0
39.39385440992191 20.0
39.39385440992191 21.0
40.04916752642021 21.0
40.04916752642021 22.0
41.16785753099248 22.0
41.16785753099248 23.0
41.29122475162148 23.0
41.29122475162148 24.0
42.0 24.0
42.0 25.0
43.04916752642021 25.0
43.04916752642021 26.0
44.16785753099248 26.0
44.16785753099248 27.0
44.29122475162148 27.0
44.29122475162148 28.0
44.39385440992191 28.0
44.39385440992191 28.0
# total_scans #96
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.20577332843095 2.0
15.20577332843095 3.0
17.0 3.0
17.0 4.0
22.20577332843095 4.0
22.20577332843095 5.0
23.0 5.0
23.0 6.0
23.80205603688955 6.0
23.80205603688955 7.0
28.80205603688955 7.0
28.80205603688955 7.0
# total_scans #97
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.8178519832436 2.0
15.8178519832436 3.0
17.0 3.0
17.0 4.0
20.0 4.0
20.0 5.0
22.8178519832436 5.0
22.8178519832436 6.0
23.8671707585454 6.0
23.8671707585454 7.0
26.8671707585454 7.0
26.8671707585454 8.0
27.0 8.0
27.0 9.0
28.2154373510275 9.0
28.2154373510275 10.0
29.8178519832436 10.0
29.8178519832436 11.0
29.8671707585454 11.0
29.8671707585454 12.0
30.0 12.0
30.0 13.0
31.2154373510275 13.0
31.2154373510275 14.0
31.563168516849 14.0
31.563168516849 15.0
32.8178519832436 15.0
32.8178519832436 16.0
32.8671707585454 16.0
32.8671707585454 17.0
33.0 17.0
33.0 18.0
34.563168516849 18.0
34.563168516849 19.0
35.8178519832436 19.0
35.8178519832436 20.0
35.8671707585454 20.0
35.8671707585454 21.0
36.0 21.0
36.0 22.0
36.2154373510275 22.0
36.2154373510275 22.0
# total_scans #98
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.01227937196381 2.0
15.01227937196381 3.0
21.0 3.0
21.0 4.0
22.01227937196381 4.0
22.01227937196381 5.0
22.30212319403341 5.0
22.30212319403341 6.0
25.01227937196381 6.0
25.01227937196381 7.0
25.30212319403341 7.0
25.30212319403341 8.0
28.0 8.0
28.01227937196381 10.0
29.99773108757331 10.0
30.0 11.0
30.0 11.0
30.30212319403341 11.0
30.30212319403341 11.0
# total_scans #99
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.42797306459397 2.0
15.42797306459397 3.0
21.0 3.0
21.0 4.0
22.23892648075707 4.0
22.23892648075707 5.0
22.42797306459397 5.0
22.42797306459397 6.0
23.99338460131548 6.0
24.0 8.0
27.42797306459397 8.0
27.42797306459397 8.0
# total_scans #100
0.0 0.0
7.0 0.0
7.0 1.0
14.0 1.0
14.0 2.0
15.43545571924187 2.0
15.43545571924187 3.0
21.0 3.0
21.0 4.0
22.29053532751277 4.0
22.29053532751277 5.0
22.43545571924187 5.0
22.43545571924187 6.0
23.44710982567631 6.0
23.44710982567631 7.0
25.43545571924187 7.0
25.44710982567631 8.0
25.44710982567631 8.0
28.0 8.0
28.0 9.0
28.29053532751277 9.0
28.29053532751277 10.0
28.44710982567631 10.0
28.44710982567631 11.0
29.04344981978647 11.0
29.04344981978647 12.0
30.43545571924187 12.0
30.43545571924187 12.0
