# total_attempts #1
# total_attempts #49
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.1847360576503 7.0
16.1847360576503 8.0
16.1847360576503 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.1847360576503 9.0
17.1847360576503 10.0
17.1847360576503 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.1847360576503 11.0
18.1847360576503 12.0
18.1847360576503 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.1847360576503 13.0
19.1847360576503 14.0
19.1847360576503 14.0
20.1847360576503 14.0
20.1847360576503 15.0
20.1847360576503 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.1847360576503 16.0
23.1847360576503 17.0
23.1847360576503 17.0
23.48590238433087 17.0
23.48590238433087 18.0
23.48590238433087 18.0
25.0 18.0
25.0 19.0
25.0 19.0
26.1847360576503 19.0
26.1847360576503 20.0
26.1847360576503 20.0
26.48590238433087 20.0
26.48590238433087 21.0
26.48590238433087 21.0
27.1847360576503 21.0
27.1847360576503 22.0
27.1847360576503 22.0
27.48590238433087 22.0
27.48590238433087 23.0
27.48590238433087 23.0
28.0 23.0
28.0 24.0
28.0 24.0
28.1847360576503 24.0
28.1847360576503 25.0
28.1847360576503 25.0
28.48590238433087 25.0
28.48590238433087 26.0
28.48590238433087 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.1847360576503 27.0
29.1847360576503 28.0
29.1847360576503 28.0
29.48590238433087 28.0
29.48590238433087 29.0
29.48590238433087 29.0
30.0 29.0
30.0 30.0
30.0 30.0
30.1847360576503 30.0
30.1847360576503 31.0
30.1847360576503 31.0
30.48590238433087 31.0
30.48590238433087 32.0
30.48590238433087 32.0
31.0 32.0
31.0 33.0
31.0 33.0
32.0 33.0
32.0 34.0
32.0 34.0
# total_attempts #50
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.96947448002174 7.0
16.96947448002174 8.0
16.96947448002174 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.96947448002174 9.0
17.96947448002174 10.0
17.96947448002174 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.96947448002174 11.0
18.96947448002174 12.0
18.96947448002174 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.96947448002174 13.0
19.96947448002174 14.0
19.96947448002174 14.0
20.96947448002174 14.0
20.96947448002174 15.0
20.96947448002174 15.0
22.0 15.0
22.02287840843201 16.0
22.02287840843201 16.0
23.02287840843201 16.0
23.02287840843201 17.0
23.02287840843201 17.0
23.96947448002174 17.0
23.96947448002174 18.0
23.96947448002174 18.0
24.96947448002174 18.0
24.96947448002174 19.0
24.96947448002174 19.0
25.0 19.0
25.02287840843201 20.0
25.02287840843201 20.0
25.59553765562929 20.0
25.59553765562929 21.0
25.59553765562929 21.0
25.96947448002174 21.0
25.96947448002174 22.0
25.96947448002174 22.0
26.02287840843201 22.0
26.02287840843201 23.0
26.02287840843201 23.0
26.59553765562929 23.0
26.59553765562929 24.0
26.59553765562929 24.0
26.96947448002174 24.0
26.96947448002174 25.0
26.96947448002174 25.0
27.59553765562929 25.0
27.59553765562929 26.0
27.59553765562929 26.0
27.96947448002174 26.0
27.96947448002174 27.0
27.96947448002174 27.0
28.0 27.0
28.02287840843201 28.0
28.02287840843201 28.0
28.59553765562929 28.0
28.59553765562929 29.0
28.59553765562929 29.0
29.02287840843201 29.0
29.02287840843201 30.0
29.02287840843201 30.0
30.96947448002174 30.0
30.96947448002174 31.0
30.96947448002174 31.0
31.0 31.0
31.02287840843201 32.0
31.02287840843201 32.0
31.59553765562929 32.0
31.59553765562929 33.0
31.59553765562929 33.0
31.96947448002174 33.0
31.96947448002174 34.0
31.96947448002174 34.0
32.02287840843201 34.0
32.02287840843201 35.0
32.02287840843201 35.0
32.21778499804179 35.0
32.21778499804179 36.0
32.21778499804179 36.0
32.96947448002174 36.0
32.96947448002174 37.0
32.96947448002174 37.0
33.96947448002174 37.0
33.96947448002174 38.0
33.96947448002174 38.0
34.0 38.0
34.02287840843201 39.0
34.02287840843201 39.0
34.59553765562929 39.0
34.59553765562929 40.0
34.59553765562929 40.0
34.96947448002174 40.0
34.96947448002174 41.0
34.96947448002174 41.0
# total_attempts #51
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.8140299085062 6.0
16.8140299085062 7.0
16.8140299085062 7.0
17.8140299085062 7.0
17.8140299085062 8.0
17.8140299085062 8.0
18.0 8.0
18.0 9.0
18.0 9.0
18.8140299085062 9.0
18.8140299085062 10.0
18.8140299085062 10.0
19.0 10.0
19.0 11.0
19.0 11.0
19.8140299085062 11.0
19.8140299085062 12.0
19.8140299085062 12.0
20.0 12.0
20.0 13.0
20.0 13.0
20.8140299085062 13.0
20.8140299085062 14.0
20.8140299085062 14.0
21.0 14.0
21.0 15.0
21.0 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.8140299085062 16.0
23.8140299085062 17.0
23.8140299085062 17.0
25.0 17.0
25.0 18.0
25.0 18.0
25.50132135110463 18.0
25.50132135110463 19.0
25.50132135110463 19.0
26.8140299085062 19.0
26.8140299085062 20.0
26.8140299085062 20.0
28.0 20.0
28.0 21.0
28.0 21.0
28.50132135110463 21.0
28.50132135110463 22.0
28.50132135110463 22.0
29.8140299085062 22.0
29.8140299085062 23.0
29.8140299085062 23.0
31.0 23.0
31.0 24.0
31.0 24.0
31.50132135110463 24.0
31.50132135110463 25.0
31.50132135110463 25.0
32.8140299085062 25.0
32.8140299085062 26.0
32.8140299085062 26.0
33.8140299085062 26.0
33.8140299085062 27.0
33.8140299085062 27.0
34.0 27.0
34.0 28.0
34.0 28.0
34.50132135110464 28.0
34.50132135110464 29.0
34.50132135110464 29.0
34.8140299085062 29.0
34.8140299085062 30.0
34.8140299085062 30.0
35.8140299085062 30.0
35.8140299085062 31.0
35.8140299085062 31.0
36.8140299085062 31.0
36.8140299085062 32.0
36.8140299085062 32.0
37.0 32.0
37.0 33.0
37.0 33.0
37.50132135110464 33.0
37.50132135110464 34.0
37.50132135110464 34.0
39.8140299085062 34.0
39.8140299085062 35.0
39.8140299085062 35.0
40.0 35.0
40.0 36.0
40.0 36.0
40.50132135110464 36.0
40.50132135110464 37.0
40.50132135110464 37.0
41.0 37.0
41.0 38.0
41.0 38.0
41.50132135110464 38.0
41.50132135110464 39.0
41.50132135110464 39.0
41.72040571831167 39.0
41.72040571831167 40.0
41.72040571831167 40.0
42.0 40.0
42.0 41.0
42.0 41.0
42.50132135110464 41.0
42.50132135110464 42.0
42.50132135110464 42.0
42.8140299085062 42.0
42.8140299085062 43.0
42.8140299085062 43.0
43.0 43.0
43.0 44.0
43.0 44.0
43.50132135110464 44.0
43.50132135110464 45.0
43.50132135110464 45.0
44.0 45.0
44.0 46.0
44.0 46.0
# total_attempts #52
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.94930884102359 7.0
16.94930884102359 8.0
16.94930884102359 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.94930884102359 9.0
17.94930884102359 10.0
17.94930884102359 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.94930884102359 11.0
18.94930884102359 12.0
18.94930884102359 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.94930884102359 13.0
19.94930884102359 14.0
19.94930884102359 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.94930884102359 15.0
22.94930884102359 16.0
22.94930884102359 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.05020746286027 17.0
23.05020746286027 18.0
23.05020746286027 18.0
23.94930884102359 18.0
23.94930884102359 19.0
23.94930884102359 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.05020746286027 20.0
24.05020746286027 21.0
24.05020746286027 21.0
24.94930884102359 21.0
24.94930884102359 22.0
24.94930884102359 22.0
25.0 22.0
25.0 23.0
25.0 23.0
25.05020746286027 23.0
25.05020746286027 24.0
25.05020746286027 24.0
25.94930884102359 24.0
25.94930884102359 25.0
25.94930884102359 25.0
26.0 25.0
26.0 26.0
26.0 26.0
26.05020746286027 26.0
26.05020746286027 27.0
26.05020746286027 27.0
26.94930884102359 27.0
26.94930884102359 28.0
26.94930884102359 28.0
29.0 28.0
29.0 29.0
29.0 29.0
29.05020746286027 29.0
29.05020746286027 30.0
29.05020746286027 30.0
29.94930884102359 30.0
29.94930884102359 31.0
29.94930884102359 31.0
30.85991169977933 31.0
30.85991169977933 32.0
30.85991169977933 32.0
31.85991169977933 32.0
31.85991169977933 33.0
31.85991169977933 33.0
32.0 33.0
32.0 34.0
32.0 34.0
32.05020746286027 34.0
32.05020746286027 35.0
32.05020746286027 35.0
32.85991169977933 35.0
32.85991169977933 36.0
32.85991169977933 36.0
32.94930884102359 36.0
32.94930884102359 37.0
32.94930884102359 37.0
33.0 37.0
33.0 38.0
33.0 38.0
33.85991169977933 38.0
33.85991169977933 39.0
33.85991169977933 39.0
33.94930884102359 39.0
33.94930884102359 40.0
33.94930884102359 40.0
34.0 40.0
34.0 41.0
34.0 41.0
34.85991169977933 41.0
34.85991169977933 42.0
34.85991169977933 42.0
# total_attempts #53
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.19709789031185 7.0
16.19709789031185 8.0
16.19709789031185 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.19709789031185 9.0
17.19709789031185 10.0
17.19709789031185 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.19709789031185 11.0
18.19709789031185 12.0
18.19709789031185 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.19709789031185 13.0
19.19709789031185 14.0
19.19709789031185 14.0
20.19709789031185 14.0
20.19709789031185 15.0
20.19709789031185 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.19709789031185 16.0
23.19709789031185 17.0
23.19709789031185 17.0
23.51013299761835 17.0
23.51013299761835 18.0
23.51013299761835 18.0
25.0 18.0
25.0 19.0
25.0 19.0
26.0 19.0
26.0 20.0
26.0 20.0
26.19709789031185 20.0
26.19709789031185 21.0
26.19709789031185 21.0
26.51013299761835 21.0
26.51013299761835 22.0
26.51013299761835 22.0
27.0 22.0
27.0 23.0
27.0 23.0
27.19709789031185 23.0
27.19709789031185 24.0
27.19709789031185 24.0
28.0 24.0
28.0 25.0
28.0 25.0
28.19709789031185 25.0
28.19709789031185 26.0
28.19709789031185 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.19709789031185 27.0
29.19709789031185 28.0
29.19709789031185 28.0
29.51013299761835 28.0
29.51013299761835 29.0
29.51013299761835 29.0
32.0 29.0
32.0 30.0
32.0 30.0
32.19709789031185 30.0
32.19709789031185 31.0
32.19709789031185 31.0
32.51013299761835 31.0
32.51013299761835 32.0
32.51013299761835 32.0
33.31256211362779 32.0
33.31256211362779 33.0
33.31256211362779 33.0
34.31256211362779 33.0
34.31256211362779 34.0
34.31256211362779 34.0
35.0 34.0
35.0 35.0
35.0 35.0
35.19709789031185 35.0
35.19709789031185 36.0
35.19709789031185 36.0
35.31256211362779 36.0
35.31256211362779 37.0
35.31256211362779 37.0
35.51013299761835 37.0
35.51013299761835 38.0
35.51013299761835 38.0
36.31256211362779 38.0
36.31256211362779 39.0
36.31256211362779 39.0
37.31256211362779 39.0
37.31256211362779 40.0
37.31256211362779 40.0
# total_attempts #54
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.38520173449069 7.0
16.38520173449069 8.0
16.38520173449069 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.38520173449069 9.0
17.38520173449069 10.0
17.38520173449069 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.38520173449069 11.0
18.38520173449069 12.0
18.38520173449069 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.38520173449069 13.0
19.38520173449069 14.0
19.38520173449069 14.0
20.38520173449069 14.0
20.38520173449069 15.0
20.38520173449069 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.38520173449069 16.0
23.38520173449069 17.0
23.38520173449069 17.0
23.6828746670189 17.0
23.6828746670189 18.0
23.6828746670189 18.0
24.38520173449069 18.0
24.38520173449069 19.0
24.38520173449069 19.0
25.0 19.0
25.0 20.0
25.0 20.0
25.38520173449069 20.0
25.38520173449069 21.0
25.38520173449069 21.0
26.0 21.0
26.0 22.0
26.0 22.0
26.38520173449069 22.0
26.38520173449069 23.0
26.38520173449069 23.0
26.6828746670189 23.0
26.6828746670189 24.0
26.6828746670189 24.0
27.0 24.0
27.0 25.0
27.0 25.0
27.38520173449069 25.0
27.38520173449069 26.0
27.38520173449069 26.0
28.0 26.0
28.0 27.0
28.0 27.0
29.6828746670189 27.0
29.6828746670189 28.0
29.6828746670189 28.0
30.38520173449069 28.0
30.38520173449069 29.0
30.38520173449069 29.0
31.0 29.0
31.0 30.0
31.0 30.0
31.3852017344907 30.0
31.3852017344907 31.0
31.3852017344907 31.0
31.83391392834115 31.0
31.83391392834115 32.0
31.83391392834115 32.0
32.3852017344907 32.0
32.3852017344907 33.0
32.3852017344907 33.0
32.68287466701891 33.0
32.68287466701891 34.0
32.68287466701891 34.0
33.3852017344907 34.0
33.3852017344907 35.0
33.3852017344907 35.0
34.00000000000001 35.0
34.00000000000001 36.0
34.00000000000001 36.0
34.3852017344907 36.0
34.3852017344907 37.0
34.3852017344907 37.0
# total_attempts #55
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.87277009570971 7.0
16.87277009570971 8.0
16.87277009570971 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.87277009570971 9.0
17.87277009570971 10.0
17.87277009570971 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.87277009570971 11.0
18.87277009570971 12.0
18.87277009570971 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.87277009570971 13.0
19.87277009570971 14.0
19.87277009570971 14.0
20.87277009570971 14.0
20.87277009570971 15.0
20.87277009570971 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.3789927167818 16.0
23.3789927167818 17.0
23.3789927167818 17.0
23.87277009570971 17.0
23.87277009570971 18.0
23.87277009570971 18.0
24.3789927167818 18.0
24.3789927167818 19.0
24.3789927167818 19.0
24.87277009570971 19.0
24.87277009570971 20.0
24.87277009570971 20.0
25.0 20.0
25.0 21.0
25.0 21.0
25.3789927167818 21.0
25.3789927167818 22.0
25.3789927167818 22.0
25.65096803575416 22.0
25.65096803575416 23.0
25.65096803575416 23.0
25.87277009570971 23.0
25.87277009570971 24.0
25.87277009570971 24.0
26.0 24.0
26.0 25.0
26.0 25.0
26.3789927167818 25.0
26.3789927167818 26.0
26.3789927167818 26.0
26.65096803575416 26.0
26.65096803575416 27.0
26.65096803575416 27.0
26.87277009570971 27.0
26.87277009570971 28.0
26.87277009570971 28.0
27.0 28.0
27.0 29.0
27.0 29.0
27.3789927167818 29.0
27.3789927167818 30.0
27.3789927167818 30.0
27.65096803575416 30.0
27.65096803575416 31.0
27.65096803575416 31.0
27.87277009570971 31.0
27.87277009570971 32.0
27.87277009570971 32.0
# total_attempts #56
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.49863048922271 7.0
16.49863048922271 8.0
16.49863048922271 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.49863048922271 9.0
17.49863048922271 10.0
17.49863048922271 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.49863048922271 11.0
18.49863048922271 12.0
18.49863048922271 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.49863048922271 13.0
19.49863048922271 14.0
19.49863048922271 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.49863048922271 15.0
22.49863048922271 16.0
22.49863048922271 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.25326975132339 17.0
23.25326975132339 18.0
23.25326975132339 18.0
23.49863048922271 18.0
23.49863048922271 19.0
23.49863048922271 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.49863048922271 20.0
24.49863048922271 21.0
24.49863048922271 21.0
25.0 21.0
25.0 22.0
25.0 22.0
25.49863048922271 22.0
25.49863048922271 23.0
25.49863048922271 23.0
26.0 23.0
26.0 24.0
26.0 24.0
26.25326975132339 24.0
26.25326975132339 25.0
26.25326975132339 25.0
26.49863048922271 25.0
26.49863048922271 26.0
26.49863048922271 26.0
27.25326975132339 26.0
27.25326975132339 27.0
27.25326975132339 27.0
28.25326975132339 27.0
28.25326975132339 28.0
28.25326975132339 28.0
29.0 28.0
29.0 29.0
29.0 29.0
29.25326975132339 29.0
29.25326975132339 30.0
29.25326975132339 30.0
29.49863048922271 30.0
29.49863048922271 31.0
29.49863048922271 31.0
30.0 31.0
30.0 32.0
30.0 32.0
30.04110221122392 32.0
30.04110221122392 33.0
30.04110221122392 33.0
30.25326975132339 33.0
30.25326975132339 34.0
30.25326975132339 34.0
# total_attempts #57
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.57841235166416 6.0
16.57841235166416 7.0
16.57841235166416 7.0
17.57841235166416 7.0
17.57841235166416 8.0
17.57841235166416 8.0
18.0 8.0
18.0 9.0
18.0 9.0
18.57841235166416 9.0
18.57841235166416 10.0
18.57841235166416 10.0
19.0 10.0
19.0 11.0
19.0 11.0
19.57841235166416 11.0
19.57841235166416 12.0
19.57841235166416 12.0
20.0 12.0
20.0 13.0
20.0 13.0
20.57841235166416 13.0
20.57841235166416 14.0
20.57841235166416 14.0
21.0 14.0
21.0 15.0
21.0 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.57841235166416 16.0
23.57841235166416 17.0
23.57841235166416 17.0
24.57841235166416 17.0
24.57841235166416 18.0
24.57841235166416 18.0
25.0 18.0
25.0 19.0
25.0 19.0
25.44251722754401 19.0
25.44251722754401 20.0
25.44251722754401 20.0
25.57841235166416 20.0
25.57841235166416 21.0
25.57841235166416 21.0
26.44251722754401 21.0
26.44251722754401 22.0
26.44251722754401 22.0
26.57841235166416 22.0
26.57841235166416 23.0
26.57841235166416 23.0
27.44251722754401 23.0
27.44251722754401 24.0
27.44251722754401 24.0
27.57841235166416 24.0
27.57841235166416 25.0
27.57841235166416 25.0
28.0 25.0
28.0 26.0
28.0 26.0
28.44251722754401 26.0
28.44251722754401 27.0
28.44251722754401 27.0
29.44251722754401 27.0
29.44251722754401 28.0
29.44251722754401 28.0
# total_attempts #58
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.5671623586677 7.0
16.5671623586677 8.0
16.5671623586677 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.5671623586677 9.0
17.5671623586677 10.0
17.5671623586677 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.5671623586677 11.0
18.5671623586677 12.0
18.5671623586677 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.5671623586677 13.0
19.5671623586677 14.0
19.5671623586677 14.0
20.5671623586677 14.0
20.5671623586677 15.0
20.5671623586677 15.0
22.0 15.0
22.0 16.0
22.0 16.0
23.5671623586677 16.0
23.5671623586677 17.0
23.5671623586677 17.0
23.79229068686229 17.0
23.79229068686229 18.0
23.79229068686229 18.0
24.79229068686229 18.0
24.79229068686229 19.0
24.79229068686229 19.0
25.0 19.0
25.0 20.0
25.0 20.0
25.79229068686229 20.0
25.79229068686229 21.0
25.79229068686229 21.0
26.5671623586677 21.0
26.5671623586677 22.0
26.5671623586677 22.0
26.79229068686229 22.0
26.79229068686229 23.0
26.79229068686229 23.0
27.5671623586677 23.0
27.5671623586677 24.0
27.5671623586677 24.0
27.79229068686229 24.0
27.79229068686229 25.0
27.79229068686229 25.0
28.0 25.0
28.0 26.0
28.0 26.0
28.5671623586677 26.0
28.5671623586677 27.0
28.5671623586677 27.0
29.5671623586677 27.0
29.5671623586677 28.0
29.5671623586677 28.0
30.5671623586677 28.0
30.5671623586677 29.0
30.5671623586677 29.0
# total_attempts #59
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.15899619972333 6.0
16.15899619972333 7.0
16.15899619972333 7.0
18.0 7.0
18.0 8.0
18.0 8.0
19.15899619972333 8.0
19.15899619972333 9.0
19.15899619972333 9.0
21.0 9.0
21.0 10.0
21.0 10.0
22.0 10.0
22.0 11.0
22.0 11.0
22.15899619972333 11.0
22.15899619972333 12.0
22.15899619972333 12.0
23.0 12.0
23.0 13.0
23.0 13.0
24.0 13.0
24.0 14.0
24.0 14.0
25.0 14.0
25.0 15.0
25.0 15.0
25.15899619972333 15.0
25.15899619972333 16.0
25.15899619972333 16.0
26.15899619972333 16.0
26.15899619972333 17.0
26.15899619972333 17.0
27.15899619972333 17.0
27.15899619972333 18.0
27.15899619972333 18.0
28.0 18.0
28.0 19.0
28.0 19.0
28.15899619972333 19.0
28.15899619972333 20.0
28.15899619972333 20.0
29.09791229641996 20.0
29.09791229641996 21.0
29.09791229641996 21.0
29.15899619972333 21.0
29.15899619972333 22.0
29.15899619972333 22.0
30.09791229641996 22.0
30.09791229641996 23.0
30.09791229641996 23.0
31.0 23.0
31.0 24.0
31.0 24.0
32.15899619972333 24.0
32.15899619972333 25.0
32.15899619972333 25.0
33.09791229641996 25.0
33.09791229641996 26.0
33.09791229641996 26.0
33.15899619972333 26.0
33.15899619972333 27.0
33.15899619972333 27.0
33.69008345040493 27.0
33.69008345040493 28.0
33.69008345040493 28.0
34.0 28.0
34.0 29.0
34.0 29.0
34.15899619972333 29.0
34.15899619972333 30.0
34.15899619972333 30.0
34.69008345040493 30.0
34.69008345040493 31.0
34.69008345040493 31.0
35.15899619972333 31.0
35.15899619972333 32.0
35.15899619972333 32.0
35.69008345040493 32.0
35.69008345040493 33.0
35.69008345040493 33.0
36.09791229641996 33.0
36.09791229641996 34.0
36.09791229641996 34.0
36.15899619972333 34.0
36.15899619972333 35.0
36.15899619972333 35.0
36.69008345040493 35.0
36.69008345040493 36.0
36.69008345040493 36.0
37.0 36.0
37.0 37.0
37.0 37.0
37.09791229641996 37.0
37.09791229641996 38.0
37.09791229641996 38.0
37.69008345040493 38.0
37.69008345040493 39.0
37.69008345040493 39.0
# total_attempts #60
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.57472781115212 7.0
16.57472781115212 8.0
16.57472781115212 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.57472781115212 9.0
17.57472781115212 10.0
17.57472781115212 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.57472781115212 11.0
18.57472781115212 12.0
18.57472781115212 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.57472781115212 13.0
19.57472781115212 14.0
19.57472781115212 14.0
22.0 14.0
22.0 15.0
22.0 15.0
22.57472781115212 15.0
22.57472781115212 16.0
22.57472781115212 16.0
23.0 16.0
23.0 17.0
23.0 17.0
23.5701318923384 17.0
23.57472781115212 19.0
23.57472781115212 19.0
24.0 19.0
24.0 20.0
24.0 20.0
24.57472781115212 20.0
24.57472781115212 21.0
24.57472781115212 21.0
25.0 21.0
25.0 22.0
25.0 22.0
25.57472781115212 22.0
25.57472781115212 23.0
25.57472781115212 23.0
26.0 23.0
26.0 24.0
26.0 24.0
26.5701318923384 24.0
26.57472781115212 26.0
26.57472781115212 26.0
29.0 26.0
29.0 27.0
29.0 27.0
29.5701318923384 27.0
29.57472781115212 29.0
29.57472781115212 29.0
30.31043527345173 29.0
30.31043527345173 30.0
30.31043527345173 30.0
30.5701318923384 30.0
30.5701318923384 31.0
30.5701318923384 31.0
31.5701318923384 31.0
31.57472781115212 32.0
31.57472781115212 32.0
32.0 32.0
32.0 33.0
32.0 33.0
32.5701318923384 33.0
32.57472781115212 35.0
32.57472781115212 35.0
33.31043527345173 35.0
33.31043527345173 36.0
33.31043527345173 36.0
33.5701318923384 36.0
33.5701318923384 37.0
33.5701318923384 37.0
# total_attempts #61
0.0 0.0
8.0 0.0
8.0 1.0
8.0 1.0
9.0 1.0
9.0 2.0
9.0 2.0
10.0 2.0
10.0 3.0
10.0 3.0
11.0 3.0
11.0 4.0
11.0 4.0
12.0 4.0
12.0 5.0
12.0 5.0
15.0 5.0
15.0 6.0
15.0 6.0
16.0 6.0
16.0 7.0
16.0 7.0
16.17619039560668 7.0
16.17619039560668 8.0
16.17619039560668 8.0
17.0 8.0
17.0 9.0
17.0 9.0
17.17619039560668 9.0
17.17619039560668 10.0
17.17619039560668 10.0
18.0 10.0
18.0 11.0
18.0 11.0
18.17619039560668 11.0
18.17619039560668 12.0
18.17619039560668 12.0
19.0 12.0
19.0 13.0
19.0 13.0
19.17619039560668 13.0
19.17619039560668 14.0
19.17619039560668 14.0
20.17619039560668 14.0
20.17619039560668 15.0
20.17619039560668 15.0
